ownership_id,asset_type,asset_id,person_id,valid_from,valid_to
OWN02615,vehicle,V00699,P00276,2018-03-25,
OWN02616,phone,PH01361,P00670,2018-10-15,
OWN02617,bank_account,A00833,P01321,2022-05-05,
OWN02618,bank_account,A01642,P01761,2018-05-10,
OWN02619,vehicle,V00686,P00499,2024-06-25,
OWN02620,phone,PH00078,P01454,2022-10-05,
OWN02621,phone,PH02333,P01614,2024-06-01,
OWN02622,bank_account,A00559,P00989,2019-05-26,
OWN02623,bank_account,A00582,P01612,2022-08-24,
OWN02624,phone,PH00595,P00770,2025-01-03,
OWN02625,bank_account,A00063,P00684,2018-02-04,
OWN02626,vehicle,V00323,P01765,2020-12-25,
OWN02627,vehicle,V00308,P00737,2019-06-04,
OWN02628,vehicle,V00327,P01210,2024-07-17,
OWN02629,bank_account,A00282,P01155,2023-01-29,
OWN02630,vehicle,V00164,P01521,2025-05-26,
OWN02631,phone,PH02311,P00252,2021-05-23,
OWN02632,phone,PH00597,P01166,2020-06-22,
OWN02633,phone,PH02718,P01414,2024-08-11,
OWN02634,phone,PH02645,P01475,2024-02-13,
OWN02635,phone,PH01792,P01854,2018-11-11,
OWN02636,vehicle,V00449,P01898,2020-01-07,
OWN02637,phone,PH01626,P00434,2024-07-10,
OWN02638,vehicle,V00045,P01163,2021-02-14,
OWN02639,phone,PH02136,P01675,2024-07-12,
OWN02640,bank_account,A01149,P00700,2020-03-01,
OWN02641,vehicle,V00171,P01503,2020-07-04,
OWN02642,bank_account,A00070,P00966,2023-06-10,
OWN02643,vehicle,V00300,P00162,2024-02-14,
OWN02644,phone,PH00900,P00261,2019-05-16,
OWN02645,phone,PH01842,P00741,2018-10-11,
OWN02646,vehicle,V00248,P01126,2021-02-16,
OWN02647,vehicle,V00610,P00220,2020-11-19,
OWN02648,phone,PH02489,P01861,2023-12-04,
OWN02649,vehicle,V00749,P01476,2020-11-13,
OWN02650,bank_account,A01496,P01225,2023-02-20,
OWN02651,phone,PH02241,P00381,2023-04-27,
OWN02652,phone,PH01320,P01083,2023-12-02,
OWN02653,bank_account,A00424,P00629,2024-08-20,
OWN02654,vehicle,V00319,P00776,2022-01-06,
OWN02655,phone,PH01563,P00073,2025-08-04,
OWN02656,vehicle,V00196,P00047,2018-10-02,
OWN02657,bank_account,A00972,P00164,2019-09-02,
OWN02658,vehicle,V00388,P00706,2020-11-20,
OWN02659,phone,PH02744,P00069,2018-01-05,
OWN02660,phone,PH01306,P00735,2025-04-01,
OWN02661,vehicle,V00416,P01139,2018-09-30,
OWN02662,phone,PH02109,P01894,2018-02-03,
OWN02663,vehicle,V00645,P01095,2020-08-07,
OWN02664,phone,PH02357,P01528,2024-01-03,
OWN02665,phone,PH00844,P00072,2025-06-12,
OWN02666,phone,PH00643,P00347,2021-02-21,
OWN02667,bank_account,A01371,P00974,2021-08-09,
OWN02668,bank_account,A00128,P00900,2018-06-02,
OWN02669,phone,PH00242,P01463,2018-12-17,
OWN02670,vehicle,V00699,P00276,2020-11-25,
OWN02671,vehicle,V00496,P01957,2022-10-01,
OWN02672,phone,PH01754,P01891,2020-05-03,
OWN02673,phone,PH01891,P01654,2020-03-19,
OWN02674,bank_account,A00578,P00426,2023-09-22,
OWN02675,vehicle,V00137,P00542,2019-11-04,
OWN02676,phone,PH02331,P00860,2023-08-05,
OWN02677,bank_account,A01680,P01094,2025-11-09,
OWN02678,bank_account,A00399,P01270,2022-09-30,
OWN02679,bank_account,A02062,P01651,2023-03-26,
OWN02680,phone,PH02068,P01595,2025-02-11,
OWN02681,bank_account,A01615,P00238,2019-09-06,
OWN02682,vehicle,V00786,P00851,2023-02-07,
OWN02683,phone,PH00584,P00286,2024-11-11,
OWN02684,vehicle,V00449,P01898,2018-01-18,
OWN02685,vehicle,V00749,P01476,2019-08-21,
OWN02686,phone,PH02624,P01982,2019-03-28,
OWN02687,vehicle,V00825,P01045,2018-04-10,
OWN02688,phone,PH02613,P00487,2018-08-16,
OWN02689,vehicle,V00057,P01685,2023-04-12,
OWN02690,bank_account,A00397,P00257,2024-02-10,
OWN02691,vehicle,V00814,P01071,2023-01-01,
OWN02692,bank_account,A00626,P00400,2018-10-15,
OWN02693,vehicle,V00095,P01430,2025-04-23,
OWN02694,vehicle,V00106,P00427,2018-03-13,
OWN02695,bank_account,A00325,P01233,2023-02-14,
OWN02696,phone,PH01306,P00735,2020-06-02,
OWN02697,phone,PH00674,P00550,2025-07-26,
OWN02698,phone,PH01114,P01698,2024-09-17,
OWN02699,bank_account,A00250,P00564,2021-07-12,
OWN02700,vehicle,V00178,P01118,2018-02-03,
OWN02701,vehicle,V00705,P01310,2022-09-25,
OWN02702,bank_account,A01746,P00820,2019-08-29,
OWN02703,phone,PH02736,P01754,2019-06-15,
OWN02704,phone,PH02776,P01614,2018-07-13,
OWN02705,bank_account,A00765,P01359,2021-09-12,
OWN02706,bank_account,A00893,P00776,2022-12-27,
OWN02707,vehicle,V00058,P01637,2018-04-03,
OWN02708,vehicle,V00195,P00941,2020-04-15,
OWN02709,bank_account,A01364,P00199,2019-08-19,
OWN02710,bank_account,A00467,P00107,2018-01-29,
OWN02711,phone,PH00998,P01811,2025-08-01,
OWN02712,vehicle,V00090,P00523,2018-09-22,
OWN02713,bank_account,A01439,P00766,2025-08-09,
OWN02714,phone,PH01650,P00380,2020-08-21,
OWN02715,vehicle,V00844,P01449,2021-01-07,
OWN02716,vehicle,V00761,P00491,2023-09-29,
OWN02717,vehicle,V00097,P00327,2019-08-27,
OWN02718,bank_account,A01706,P00533,2018-08-13,
OWN02719,phone,PH00220,P00021,2022-02-01,
OWN02720,vehicle,V00781,P00092,2024-07-23,
OWN02721,bank_account,A01077,P00550,2021-11-12,
OWN02722,phone,PH01193,P00806,2018-04-11,
OWN02723,bank_account,A00984,P00941,2021-08-26,
OWN02724,phone,PH02772,P00089,2022-06-20,
OWN02725,vehicle,V00037,P01287,2021-05-31,
OWN02726,phone,PH01131,P00798,2024-03-23,
OWN02727,bank_account,A02184,P00156,2023-06-23,
OWN02728,bank_account,A01298,P01118,2025-08-07,
OWN02729,vehicle,V00446,P01600,2024-07-16,
OWN02730,phone,PH00207,P01113,2022-05-14,
OWN02731,phone,PH00281,P01516,2022-04-18,
OWN02732,vehicle,V00411,P01213,2025-01-31,
OWN02733,vehicle,V00008,P00679,2019-09-27,
OWN02734,phone,PH00097,P01657,2024-05-20,
OWN02735,vehicle,V00500,P01914,2024-05-11,
OWN02736,phone,PH01664,P00895,2024-10-18,
OWN02737,bank_account,A00372,P01728,2020-10-16,
OWN02738,vehicle,V00560,P00916,2020-04-12,
OWN02739,bank_account,A00937,P00468,2023-10-10,
OWN02740,phone,PH00455,P00992,2023-07-08,
OWN02741,vehicle,V00454,P00305,2021-06-10,
OWN02742,bank_account,A01148,P00803,2024-06-23,
OWN02743,vehicle,V00233,P01837,2024-08-30,
OWN02744,bank_account,A02226,P00162,2019-12-15,
OWN02745,vehicle,V00560,P00916,2025-08-15,
OWN02746,vehicle,V00672,P00559,2025-05-18,
OWN02747,phone,PH02803,P01651,2018-03-29,
OWN02748,phone,PH02148,P01753,2025-11-07,
OWN02749,bank_account,A01214,P00714,2020-08-26,
OWN02750,vehicle,V00707,P00554,2023-10-17,
OWN02751,phone,PH00661,P01978,2021-02-10,
OWN02752,phone,PH02303,P01664,2020-04-13,
OWN02753,phone,PH00461,P00381,2019-04-18,
OWN02754,bank_account,A01521,P01278,2020-04-26,
OWN02755,phone,PH00495,P00717,2019-12-06,
OWN02756,bank_account,A00156,P01947,2025-12-30,
OWN02757,phone,PH01530,P01871,2019-07-11,
OWN02758,bank_account,A01273,P00092,2021-10-31,
OWN02759,phone,PH02614,P01442,2025-01-27,
OWN02760,phone,PH02358,P01829,2018-02-28,
OWN02761,phone,PH01537,P00794,2021-10-16,
OWN02762,phone,PH02100,P01213,2023-09-21,
OWN02763,phone,PH01329,P01403,2019-06-10,
OWN02764,vehicle,V00801,P01672,2025-02-28,
OWN02765,vehicle,V00187,P01606,2025-06-13,
OWN02766,phone,PH00982,P01141,2023-09-02,
OWN02767,phone,PH02663,P01065,2018-09-26,
OWN02768,phone,PH00768,P01661,2021-11-07,
OWN02769,vehicle,V00216,P01478,2020-05-11,
OWN02770,phone,PH00495,P00717,2021-09-26,
OWN02771,vehicle,V00742,P00914,2025-11-07,
OWN02772,bank_account,A01865,P01358,2025-05-19,
OWN02773,bank_account,A01955,P00477,2018-06-08,
OWN02774,bank_account,A01094,P00516,2021-02-07,
OWN02775,phone,PH00573,P00541,2018-04-03,
OWN02776,vehicle,V00587,P00682,2024-01-19,
OWN02777,vehicle,V00787,P00584,2023-02-05,
OWN02778,bank_account,A02179,P01919,2020-05-11,
OWN02779,bank_account,A01504,P00330,2020-08-29,
OWN02780,vehicle,V00166,P00630,2023-12-22,
OWN02781,vehicle,V00741,P00467,2019-11-13,
OWN02782,phone,PH01422,P00688,2022-05-27,
OWN02783,phone,PH01684,P01852,2025-08-04,
OWN02784,phone,PH02579,P00618,2025-01-25,
OWN02785,phone,PH02073,P01355,2018-08-23,
OWN02786,bank_account,A02133,P01495,2024-11-11,
OWN02787,phone,PH00730,P01753,2025-08-16,
OWN02788,bank_account,A00483,P01715,2021-01-12,
OWN02789,bank_account,A01333,P01600,2021-11-25,
OWN02790,phone,PH01769,P01328,2021-10-20,
OWN02791,vehicle,V00682,P01747,2025-06-25,
OWN02792,bank_account,A01967,P01682,2024-08-13,
OWN02793,bank_account,A02250,P01834,2024-11-19,
OWN02794,vehicle,V00413,P01689,2018-04-21,
OWN02795,vehicle,V00619,P01403,2018-10-10,
OWN02796,bank_account,A00554,P00126,2023-06-27,
OWN02797,vehicle,V00580,P01396,2024-11-25,
OWN02798,vehicle,V00142,P00874,2022-04-05,
OWN02799,bank_account,A00592,P00055,2020-02-28,
OWN02800,vehicle,V00205,P00767,2020-12-13,
OWN02801,bank_account,A01414,P00448,2023-12-23,
OWN02802,bank_account,A00896,P00633,2019-03-26,
OWN02803,phone,PH00242,P01463,2023-04-17,
OWN02804,bank_account,A01357,P01648,2020-12-26,
OWN02805,vehicle,V00331,P00226,2024-12-12,
OWN02806,vehicle,V00398,P00161,2022-08-23,
OWN02807,phone,PH00474,P01273,2022-03-25,
OWN02808,bank_account,A00574,P01729,2024-12-22,
OWN02809,bank_account,A00703,P00835,2021-08-05,
OWN02810,bank_account,A02227,P01212,2024-02-05,
OWN02811,bank_account,A02133,P01495,2021-02-18,
OWN02812,phone,PH01451,P01592,2020-12-09,
OWN02813,bank_account,A00414,P01320,2022-12-31,
OWN02814,vehicle,V00341,P01156,2024-11-15,
OWN02815,vehicle,V00679,P01519,2024-06-15,
OWN02816,bank_account,A00315,P01517,2021-06-26,
OWN02817,bank_account,A00457,P00326,2024-07-07,
OWN02818,vehicle,V00155,P00210,2025-05-18,
OWN02819,phone,PH00476,P01689,2020-02-16,
OWN02820,bank_account,A00105,P00271,2020-04-02,
OWN02821,phone,PH01354,P00941,2020-02-05,
OWN02822,vehicle,V00312,P00893,2025-07-05,
OWN02823,bank_account,A00409,P01346,2019-08-07,
OWN02824,vehicle,V00045,P01163,2019-07-17,
OWN02825,vehicle,V00806,P00192,2025-12-06,
OWN02826,bank_account,A00733,P00492,2018-06-25,
OWN02827,phone,PH01392,P01997,2022-09-05,
OWN02828,phone,PH00207,P01113,2023-03-17,
OWN02829,phone,PH01413,P01254,2021-10-31,
OWN02830,vehicle,V00292,P00002,2025-09-01,
OWN02831,phone,PH02164,P01983,2018-11-24,
OWN02832,vehicle,V00424,P01616,2025-06-17,
OWN02833,bank_account,A01405,P01495,2023-10-15,
OWN02834,bank_account,A00187,P01354,2025-07-27,
OWN02835,vehicle,V00758,P01438,2018-07-20,
OWN02836,bank_account,A01231,P00382,2018-08-08,
OWN02837,vehicle,V00775,P00358,2022-04-10,
OWN02838,phone,PH01047,P01651,2021-07-22,
OWN02839,vehicle,V00467,P01525,2019-02-12,
OWN02840,phone,PH00400,P01476,2022-09-12,
OWN02841,vehicle,V00824,P00806,2025-09-17,
OWN02842,phone,PH02063,P01984,2024-01-04,
OWN02843,bank_account,A01065,P00327,2019-09-29,
OWN02844,vehicle,V00638,P00478,2021-12-22,
OWN02845,bank_account,A00194,P00344,2019-08-26,
OWN02846,vehicle,V00392,P01075,2020-12-07,
OWN02847,phone,PH00287,P01208,2021-07-27,
OWN02848,bank_account,A02053,P01547,2021-08-05,
OWN02849,phone,PH02020,P01636,2024-11-20,
OWN02850,vehicle,V00661,P00328,2022-06-08,
OWN02851,bank_account,A01226,P01867,2024-05-22,
OWN02852,phone,PH00929,P01615,2018-12-06,
OWN02853,bank_account,A00125,P01693,2021-03-07,
OWN02854,bank_account,A01370,P01538,2025-08-13,
OWN02855,bank_account,A00998,P01432,2019-07-09,
OWN02856,vehicle,V00717,P01050,2018-02-08,
OWN02857,bank_account,A01475,P01486,2022-06-10,
OWN02858,phone,PH01078,P00652,2023-09-08,
OWN02859,phone,PH01547,P00431,2024-11-11,
OWN02860,vehicle,V00145,P01397,2021-09-02,
OWN02861,bank_account,A01702,P01845,2021-04-20,
OWN02862,bank_account,A00555,P01196,2024-04-04,
OWN02863,vehicle,V00772,P00701,2023-01-14,
OWN02864,vehicle,V00830,P01147,2025-12-30,
OWN02865,vehicle,V00276,P01421,2021-03-16,
OWN02866,bank_account,A00754,P01443,2020-10-11,
OWN02867,bank_account,A01793,P00040,2021-07-17,
OWN02868,bank_account,A00526,P01160,2020-02-17,
OWN02869,vehicle,V00666,P01759,2020-10-08,
OWN02870,bank_account,A01124,P00452,2018-07-02,
OWN02871,phone,PH01359,P00708,2019-03-19,
OWN02872,vehicle,V00144,P00956,2018-08-14,
OWN02873,phone,PH00233,P00866,2020-06-16,
OWN02874,phone,PH01937,P00348,2022-09-06,
OWN02875,vehicle,V00274,P01034,2020-01-18,
OWN02876,vehicle,V00115,P01291,2018-05-27,
OWN02877,phone,PH00946,P00256,2018-10-18,
OWN02878,vehicle,V00234,P01554,2023-03-19,
OWN02879,phone,PH00620,P01054,2018-06-28,
OWN02880,vehicle,V00035,P01837,2024-03-29,
OWN02881,bank_account,A00178,P01241,2021-06-11,
OWN02882,phone,PH01839,P00477,2021-05-05,
OWN02883,phone,PH00290,P01256,2020-11-12,
OWN02884,bank_account,A01703,P00333,2024-09-13,
OWN02885,bank_account,A00092,P01554,2020-08-08,
OWN02886,vehicle,V00085,P00204,2020-01-13,
OWN02887,phone,PH02556,P01766,2019-10-21,
OWN02888,phone,PH00357,P00573,2020-01-30,
OWN02889,vehicle,V00108,P00827,2022-10-01,
OWN02890,bank_account,A00995,P00348,2020-06-04,
OWN02891,bank_account,A00969,P00408,2018-04-22,
OWN02892,bank_account,A01558,P00588,2024-04-25,
OWN02893,phone,PH01956,P00287,2018-07-08,
OWN02894,phone,PH00629,P01240,2025-06-24,
OWN02895,vehicle,V00510,P01411,2024-03-07,
OWN02896,bank_account,A01994,P00779,2018-02-27,
OWN02897,vehicle,V00617,P00173,2020-04-12,
OWN02898,phone,PH01133,P00225,2024-07-28,
OWN02899,phone,PH02137,P00498,2019-07-13,
OWN02900,vehicle,V00548,P00458,2022-07-20,
OWN02901,phone,PH00359,P00190,2020-08-16,
OWN02902,vehicle,V00698,P00923,2021-08-20,
OWN02903,bank_account,A00753,P01305,2023-11-04,
OWN02904,bank_account,A00242,P00387,2020-04-12,
OWN02905,phone,PH00334,P01067,2025-06-24,
OWN02906,bank_account,A00050,P01159,2023-08-09,
OWN02907,vehicle,V00628,P00593,2020-05-19,
OWN02908,bank_account,A02088,P00650,2018-01-29,
OWN02909,bank_account,A00059,P00144,2023-06-04,
OWN02910,vehicle,V00359,P00031,2023-04-10,
OWN02911,vehicle,V00230,P01632,2020-02-25,
OWN02912,vehicle,V00583,P01810,2025-03-11,
OWN02913,vehicle,V00708,P01575,2022-02-10,
OWN02914,vehicle,V00335,P00244,2018-08-11,
OWN02915,phone,PH02496,P01245,2021-09-20,
OWN02916,phone,PH00393,P00145,2019-11-02,
OWN02917,phone,PH00924,P00547,2019-02-03,
OWN02918,phone,PH00120,P01045,2022-02-19,
OWN02919,bank_account,A00052,P00751,2024-04-15,
OWN02920,phone,PH00699,P01130,2020-05-27,
OWN02921,vehicle,V00137,P00542,2025-07-05,
OWN02922,vehicle,V00709,P01358,2018-12-28,
OWN02923,phone,PH02619,P01342,2019-02-02,
OWN02924,vehicle,V00412,P00648,2024-09-20,
OWN02925,phone,PH02419,P00991,2024-07-05,
OWN02926,vehicle,V00541,P01858,2020-03-26,
OWN02927,phone,PH02293,P01493,2020-07-01,
OWN02928,bank_account,A02065,P00148,2021-09-17,
OWN02929,bank_account,A00926,P01335,2020-09-04,
OWN02930,phone,PH00597,P01166,2022-07-16,
OWN02931,bank_account,A01504,P00330,2018-01-13,
OWN02932,phone,PH01072,P00647,2021-09-16,
OWN02933,bank_account,A01870,P01104,2021-09-22,
OWN02934,phone,PH01440,P00652,2019-09-24,
OWN02935,bank_account,A01706,P00533,2025-05-21,
OWN02936,bank_account,A02112,P01577,2021-08-11,
OWN02937,bank_account,A01558,P00588,2021-09-01,
OWN02938,bank_account,A01702,P01845,2018-07-17,
OWN02939,vehicle,V00643,P00320,2018-05-04,
OWN02940,phone,PH01940,P01065,2025-04-06,
OWN02941,vehicle,V00790,P01470,2025-07-25,
OWN02942,vehicle,V00761,P00491,2022-11-10,
OWN02943,phone,PH00357,P00573,2018-03-04,
OWN02944,vehicle,V00705,P01310,2019-06-02,
OWN02945,vehicle,V00810,P01273,2022-06-22,
OWN02946,phone,PH01293,P00429,2018-11-27,
OWN02947,bank_account,A01704,P00771,2022-01-25,
OWN02948,phone,PH00431,P00981,2018-03-23,
OWN02949,phone,PH02783,P01871,2022-03-14,
OWN02950,vehicle,V00341,P01156,2025-11-22,
OWN02951,vehicle,V00378,P01712,2022-07-08,
OWN02952,vehicle,V00684,P01283,2023-04-24,
OWN02953,bank_account,A01311,P00527,2023-01-04,
OWN02954,bank_account,A01123,P00490,2021-05-29,
OWN02955,vehicle,V00713,P01379,2024-12-19,
OWN02956,phone,PH02277,P00054,2025-01-15,
OWN02957,bank_account,A01397,P00259,2019-08-01,
OWN02958,bank_account,A00711,P00999,2018-11-26,
OWN02959,bank_account,A01856,P01496,2021-08-10,
OWN02960,vehicle,V00830,P01147,2020-05-05,
OWN02961,vehicle,V00840,P01372,2022-09-29,
OWN02962,phone,PH01915,P00876,2018-09-26,
OWN02963,bank_account,A00252,P00082,2021-06-22,
OWN02964,vehicle,V00343,P00929,2021-12-08,
OWN02965,bank_account,A00221,P01998,2018-05-04,
OWN02966,phone,PH01139,P00905,2021-05-17,
OWN02967,phone,PH02390,P01346,2021-02-13,
OWN02968,bank_account,A01564,P01529,2021-03-24,
OWN02969,bank_account,A00102,P00705,2021-01-23,
OWN02970,phone,PH00281,P01516,2025-01-02,
OWN02971,bank_account,A01244,P01810,2021-11-17,
OWN02972,phone,PH01301,P01900,2023-08-10,
OWN02973,bank_account,A01185,P01517,2022-05-20,
OWN02974,vehicle,V00825,P01045,2022-02-09,
OWN02975,bank_account,A01579,P00401,2019-01-05,
OWN02976,phone,PH01776,P00733,2023-09-17,
OWN02977,bank_account,A01399,P01753,2019-11-29,
OWN02978,phone,PH01159,P00981,2023-11-14,
OWN02979,bank_account,A00015,P01270,2025-07-08,
OWN02980,bank_account,A00013,P01135,2018-04-09,
OWN02981,phone,PH00953,P00986,2024-11-03,
OWN02982,vehicle,V00847,P01757,2024-12-16,
OWN02983,vehicle,V00489,P00477,2019-10-25,
OWN02984,vehicle,V00030,P00587,2021-02-19,
OWN02985,phone,PH01821,P01305,2018-07-31,
OWN02986,phone,PH01592,P00282,2020-05-31,
OWN02987,vehicle,V00346,P01448,2023-03-08,
OWN02988,bank_account,A00729,P00323,2020-01-26,
OWN02989,vehicle,V00264,P00420,2024-11-22,
OWN02990,bank_account,A01999,P01233,2024-03-07,
OWN02991,bank_account,A02210,P00869,2021-01-24,
OWN02992,phone,PH00514,P00125,2020-07-13,
OWN02993,vehicle,V00071,P00510,2024-01-25,
OWN02994,phone,PH01404,P00891,2020-12-12,
OWN02995,bank_account,A01297,P00834,2023-12-21,
OWN02996,vehicle,V00611,P01409,2019-08-01,
OWN02997,phone,PH00277,P00439,2022-06-07,
OWN02998,phone,PH00462,P00669,2025-07-13,
OWN02999,bank_account,A01100,P01807,2024-11-12,
OWN03000,phone,PH01532,P01420,2021-04-04,
OWN03001,phone,PH00785,P00896,2021-01-22,
OWN03002,phone,PH02302,P01187,2019-11-05,
OWN03003,vehicle,V00807,P01842,2025-07-27,
OWN03004,phone,PH00996,P01136,2023-04-10,
OWN03005,phone,PH02056,P01534,2020-03-09,
OWN03006,bank_account,A02160,P00124,2021-07-11,
OWN03007,phone,PH01768,P01248,2018-07-31,
OWN03008,bank_account,A01346,P01830,2023-06-22,
OWN03009,phone,PH01129,P00597,2022-06-16,
OWN03010,vehicle,V00315,P00832,2022-05-13,
OWN03011,vehicle,V00320,P01648,2025-04-17,
OWN03012,phone,PH02415,P01697,2018-05-03,
OWN03013,phone,PH00664,P00191,2024-04-11,
OWN03014,phone,PH02070,P00768,2024-12-18,
OWN03015,bank_account,A00437,P01306,2020-03-15,
OWN03016,phone,PH02426,P01806,2021-07-19,
OWN03017,vehicle,V00413,P01689,2021-03-15,
OWN03018,vehicle,V00186,P01267,2020-08-06,
OWN03019,bank_account,A01161,P00636,2018-08-10,
OWN03020,bank_account,A00696,P01148,2025-04-05,
OWN03021,vehicle,V00331,P00226,2024-07-30,
OWN03022,vehicle,V00706,P00529,2025-12-09,
OWN03023,phone,PH00174,P01757,2021-12-18,
OWN03024,bank_account,A00456,P00894,2020-07-24,
OWN03025,bank_account,A00338,P00828,2021-10-22,
OWN03026,vehicle,V00512,P01643,2023-05-24,
OWN03027,phone,PH01498,P00624,2021-12-03,
OWN03028,vehicle,V00601,P01144,2023-01-17,
OWN03029,bank_account,A01636,P01036,2024-04-19,
OWN03030,vehicle,V00471,P00805,2019-05-27,
OWN03031,phone,PH01779,P00470,2025-11-07,
OWN03032,vehicle,V00085,P00204,2024-02-21,
OWN03033,phone,PH01884,P00310,2021-06-02,
OWN03034,phone,PH01113,P00441,2022-03-14,
OWN03035,phone,PH00688,P01710,2025-03-12,
OWN03036,vehicle,V00625,P01446,2023-10-17,
OWN03037,bank_account,A01064,P01314,2023-06-18,
OWN03038,phone,PH01044,P01267,2023-01-03,
OWN03039,bank_account,A01590,P01575,2018-08-11,
OWN03040,phone,PH00426,P01516,2021-10-22,
OWN03041,phone,PH01094,P00205,2024-10-05,
OWN03042,vehicle,V00697,P01946,2024-02-02,
OWN03043,bank_account,A00497,P00418,2020-03-05,
OWN03044,bank_account,A01710,P01494,2020-12-24,
OWN03045,phone,PH01124,P01087,2025-10-22,
OWN03046,vehicle,V00084,P00123,2025-03-03,
OWN03047,bank_account,A00705,P00366,2020-02-17,
OWN03048,phone,PH00011,P01330,2018-10-11,
OWN03049,bank_account,A00573,P01602,2018-06-03,
OWN03050,phone,PH02370,P01616,2022-04-11,
OWN03051,bank_account,A01436,P00755,2021-01-17,
OWN03052,bank_account,A01263,P00245,2024-11-25,
OWN03053,bank_account,A00498,P01078,2024-10-11,
OWN03054,vehicle,V00180,P01426,2021-06-12,
OWN03055,vehicle,V00707,P00554,2019-12-06,
OWN03056,phone,PH02729,P00276,2019-03-22,
OWN03057,bank_account,A00846,P00720,2020-05-31,
OWN03058,phone,PH01038,P01780,2021-11-14,
OWN03059,phone,PH00382,P01658,2018-08-14,
OWN03060,vehicle,V00259,P01175,2021-02-26,
OWN03061,bank_account,A01739,P00358,2024-11-01,
OWN03062,phone,PH00594,P01035,2024-04-12,
OWN03063,vehicle,V00815,P01634,2022-01-07,
OWN03064,phone,PH01272,P00154,2018-04-19,
OWN03065,vehicle,V00154,P00143,2018-03-17,
OWN03066,bank_account,A01578,P00039,2023-05-07,
OWN03067,phone,PH00259,P01449,2025-12-19,
OWN03068,vehicle,V00691,P01840,2025-06-23,
OWN03069,bank_account,A01560,P01494,2020-02-27,
OWN03070,bank_account,A01845,P00049,2018-10-28,
OWN03071,vehicle,V00256,P01564,2023-02-07,
OWN03072,vehicle,V00423,P00898,2024-07-16,
OWN03073,bank_account,A00160,P00964,2024-04-21,
OWN03074,phone,PH02364,P01241,2025-02-22,
OWN03075,bank_account,A01599,P00966,2021-11-02,
OWN03076,bank_account,A00002,P01600,2023-09-23,
OWN03077,phone,PH00121,P01881,2018-07-25,
OWN03078,phone,PH00825,P00278,2018-05-03,
OWN03079,phone,PH01189,P00698,2024-08-05,
OWN03080,bank_account,A00058,P01495,2019-07-08,
OWN03081,vehicle,V00493,P00953,2020-11-10,
OWN03082,phone,PH00243,P00386,2024-01-19,
OWN03083,bank_account,A00329,P00975,2022-12-23,
OWN03084,bank_account,A00865,P00338,2025-07-05,
OWN03085,bank_account,A00211,P00430,2025-12-30,
OWN03086,phone,PH02746,P00030,2020-12-09,
OWN03087,vehicle,V00785,P01497,2018-03-13,
OWN03088,vehicle,V00827,P01054,2021-05-22,
OWN03089,phone,PH01676,P01858,2022-10-20,
OWN03090,bank_account,A01342,P01864,2023-01-10,
OWN03091,vehicle,V00104,P01653,2022-11-04,
OWN03092,vehicle,V00336,P00535,2019-09-30,
OWN03093,bank_account,A02218,P01125,2022-10-27,
OWN03094,vehicle,V00301,P00308,2025-10-09,
OWN03095,vehicle,V00429,P00526,2023-02-09,
OWN03096,bank_account,A00038,P01686,2022-11-30,
OWN03097,vehicle,V00095,P01430,2020-11-13,
OWN03098,bank_account,A01574,P01463,2019-11-25,
OWN03099,phone,PH02365,P00869,2021-02-18,
OWN03100,bank_account,A00202,P00307,2020-02-02,
OWN03101,vehicle,V00509,P01809,2024-07-22,
OWN03102,bank_account,A00243,P01587,2021-06-17,
OWN03103,phone,PH02716,P01739,2019-05-06,
OWN03104,vehicle,V00561,P01007,2024-06-20,
OWN03105,phone,PH00976,P00087,2025-04-06,
OWN03106,bank_account,A00546,P00550,2022-12-26,
OWN03107,bank_account,A01065,P00327,2025-08-01,
OWN03108,phone,PH02125,P01721,2022-02-02,
OWN03109,phone,PH02014,P00982,2021-07-21,
OWN03110,vehicle,V00071,P00510,2023-12-07,
OWN03111,phone,PH01231,P01014,2018-04-19,
OWN03112,phone,PH00173,P00327,2024-10-16,
OWN03113,phone,PH02041,P00861,2023-08-01,
OWN03114,bank_account,A00771,P00981,2018-12-31,
OWN03115,bank_account,A00098,P01099,2021-04-04,
OWN03116,bank_account,A01494,P00767,2019-05-25,
OWN03117,vehicle,V00493,P00953,2022-02-27,
OWN03118,vehicle,V00470,P00844,2021-08-22,
OWN03119,phone,PH02353,P00410,2025-09-14,
OWN03120,phone,PH01898,P01775,2024-07-09,
OWN03121,phone,PH00117,P00220,2020-06-17,
OWN03122,bank_account,A01010,P01456,2020-02-25,
OWN03123,bank_account,A00267,P01064,2018-04-15,
OWN03124,bank_account,A01632,P01883,2019-02-12,
OWN03125,bank_account,A01633,P01231,2023-12-06,
OWN03126,vehicle,V00511,P01943,2023-05-08,
OWN03127,bank_account,A00732,P01467,2019-09-15,
OWN03128,phone,PH01961,P00194,2024-01-20,
OWN03129,bank_account,A01576,P01507,2018-09-09,
OWN03130,bank_account,A00404,P00052,2020-04-03,
OWN03131,vehicle,V00749,P01476,2025-02-27,
OWN03132,bank_account,A02124,P01456,2022-05-18,
OWN03133,phone,PH01250,P00474,2025-06-08,
OWN03134,vehicle,V00555,P00305,2018-11-10,
OWN03135,vehicle,V00819,P01352,2025-12-26,
OWN03136,vehicle,V00286,P01865,2019-02-15,
OWN03137,vehicle,V00303,P00334,2025-03-04,
OWN03138,phone,PH02526,P01419,2023-09-11,
